25,27,30,31,20,17,16,21,20,27,33,31,17,11,15,27,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,17,35,31,32,34,28,24,13,37,31,11,15,27,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,38,15,24,32,16,11,15,27,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,36,21,26,13,16,31,11,15,27,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,15,27,12,16,27,31,32,13,34,23,13,3,5,11,30,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,13,30,23,26,17,32,18,27,30,33,25,31,11,15,27,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,30,27,18,21,32,25,13,36,11,14,21,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,21,28,19,30,27,15,11,15,13,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,20,17,17,24,31,11,30,17,28,27,30,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,34,16,11,33,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,20,15,11,32,25,13,24,24,11,15,27,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,21,13,38,11,15,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,25,13,26,17,23,33,11,15,27,11,22,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,17,24,24,17,26,19,24,21,31,20,11,15,27,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,13,26,32,13,15,30,33,38,11,27,30,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,24,17,12,20,17,13,34,37,24,21,18,32,11,15,27,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,24,33,17,18,13,15,17,11,15,27,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,26,32,17,30,26,17,32,15,27,33,30,21,17,30,31,11,15,27,25,11,13,33,0,0,0,0,0,0,0,0,0
32,13,30,27,32,32,17,13,15,20,21,26,19,31,11,15,27,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,35,37,26,11,15,27,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,21,26,17,31,20,27,28,13,32,20,27,25,17,11,15,27,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,27,16,17,24,25,13,26,11,21,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,20,17,28,20,21,25,11,15,27,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,33,17,19,27,31,16,17,24,13,14,17,30,21,26,32,27,31,16,17,32,17,30,30,27,30,11,15,27,25,0,0
18,30,27,17,14,17,24,12,19,30,33,28,28,17,11,16,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,27,14,31,17,13,30,15,20,13,28,17,36,11,15,27,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,35,17,36,31,32,30,17,13,25,11,15,27,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,21,31,15,13,24,26,27,32,17,11,15,27,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,13,32,12,21,26,32,17,19,30,13,24,11,27,30,19,11,33,13,0,0,0,0,0,0,0,0,0,0,0,0,0
22,27,27,25,14,27,27,23,21,26,19,11,15,27,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,25,31,32,33,16,21,27,11,22,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,13,25,21,26,19,21,26,32,33,30,23,17,37,11,15,27,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,27,25,25,37,14,13,20,13,25,13,21,26,31,21,16,17,30,31,11,15,27,25,0,0,0,0,0,0,0,0,0
2,1,15,24,27,34,17,30,18,21,17,24,16,24,13,26,17,11,15,27,25,0,0,0,0,0,0,0,0,0,0,0
4,4,17,4,5,11,15,27,25,11,14,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,13,18,21,26,11,15,27,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,27,33,34,17,30,32,33,30,17,11,18,30,17,17,11,18,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,20,33,16,13,11,15,27,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,24,21,26,21,29,33,17,11,15,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,26,31,32,13,26,21,27,11,15,27,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,20,27,17,19,26,27,25,17,11,15,27,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,21,26,23,35,17,24,27,34,17,11,15,27,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,19,31,20,27,28,11,16,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,24,17,17,30,31,23,37,37,11,15,27,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,33,14,13,32,30,13,34,17,24,31,17,30,34,21,15,17,31,11,15,27,25,0,0,0,0,0,0,0,0,0,0
15,33,32,20,21,19,20,13,26,16,32,21,19,20,32,19,30,27,35,17,30,11,32,33,25,14,24,30,11,15,27,25
32,20,17,17,36,28,19,30,27,33,28,11,15,27,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,21,23,17,13,32,32,13,15,23,11,15,27,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,17,26,17,18,21,32,31,13,15,15,17,31,31,11,27,30,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,17,17,34,21,16,31,11,32,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,24,37,25,28,21,23,33,31,11,15,27,25,11,14,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,32,13,32,33,31,5,23,13,11,13,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,21,35,21,18,21,11,15,27,25,11,14,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,25,33,31,21,15,11,30,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,20,27,30,33,31,20,11,15,27,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,30,27,28,21,15,13,24,31,33,26,11,28,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
