17,19,17,30,33,31,11,30,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,30,13,34,17,24,14,21,30,16,11,31,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,30,34,25,16,7,1,11,15,27,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,35,11,35,13,30,31,38,13,35,13,11,28,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,24,24,32,20,21,26,19,31,34,13,19,21,26,13,11,15,27,25,0,0,0,0,0,0,0,0,0,0,0,0,0
32,27,32,13,24,14,24,27,19,16,21,30,17,15,32,27,30,37,11,15,27,25,0,0,0,0,0,0,0,0,0,0
21,31,28,21,30,17,30,11,15,27,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,32,27,33,30,13,21,30,11,15,27,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,2,16,30,11,15,27,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,16,17,24,23,13,11,31,28,14,11,30,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,13,37,21,30,17,27,35,27,24,13,11,21,26,18,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,27,34,21,17,20,33,14,31,28,27,32,11,21,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,27,17,32,27,25,27,11,22,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,26,16,12,16,21,31,32,30,21,14,33,32,21,27,26,11,15,27,25,0,0,0,0,0,0,0,0,0,0,0,0
32,21,28,31,11,28,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,12,28,30,27,2,11,15,27,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,17,17,30,6,6,6,11,15,27,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,13,30,23,20,27,33,26,16,11,15,27,25,11,13,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,30,33,21,31,17,28,30,27,11,14,21,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,21,19,21,32,13,24,33,23,11,15,27,11,33,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,30,32,21,26,18,27,11,19,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,27,30,28,17,16,27,19,30,13,32,21,31,11,27,30,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,33,26,28,13,26,11,30,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,26,21,32,17,16,14,24,27,19,19,17,30,11,35,21,36,11,15,27,25,0,0,0,0,0,0,0,0,0,0,0
20,13,30,19,13,12,13,15,11,15,27,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,33,32,27,21,30,11,21,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,21,16,11,19,27,34,11,25,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,33,28,33,31,27,18,32,11,15,27,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,21,24,17,23,11,15,27,25,11,25,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,27,30,26,14,24,27,19,31,28,13,15,17,11,15,27,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
