17,30,19,27,26,27,32,17,31,11,15,27,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,33,14,24,21,15,21,31,20,17,13,24,32,20,15,13,30,17,11,15,27,25,0,0,0,0,0,0,0,0,0,0
24,33,28,27,28,21,11,15,27,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,27,27,16,31,32,33,15,23,11,15,27,25,11,32,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,17,17,25,3,11,15,27,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,17,24,21,36,11,15,27,25,11,28,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,13,30,32,18,27,30,16,11,15,27,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,33,30,17,19,27,13,24,21,17,11,15,27,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,13,21,26,33,33,11,18,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,31,20,15,24,33,14,11,15,27,25,11,13,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,21,19,21,32,13,24,31,32,27,30,37,11,26,17,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,33,32,20,27,31,32,11,21,26,18,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,21,14,13,15,27,28,13,11,27,30,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,27,34,21,17,25,13,19,21,23,11,21,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,15,30,17,13,25,20,27,30,30,27,30,25,13,19,11,15,27,25,0,0,0,0,0,0,0,0,0,0,0,0,0
31,35,21,18,32,37,31,15,27,27,32,17,30,31,11,15,27,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,13,24,21,14,33,35,21,26,17,31,11,15,27,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,28,28,15,12,31,16,11,15,27,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,24,33,11,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,21,17,32,31,11,14,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,15,15,24,13,21,25,24,21,19,20,32,21,26,19,11,15,27,25,0,0,0,0,0,0,0,0,0,0,0,0,0
25,16,30,24,11,15,27,11,33,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,17,33,23,28,24,13,38,13,11,26,17,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,13,30,21,26,20,33,25,13,26,17,31,27,15,21,17,32,37,11,27,30,19,0,0,0,0,0,0,0,0,0,0
21,26,18,27,25,17,36,31,24,28,11,25,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,26,22,27,37,11,26,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,17,24,21,31,20,21,31,11,30,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,22,31,18,22,29,11,15,27,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,28,24,13,31,20,12,13,34,11,15,27,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,28,27,30,32,27,32,27,14,17,32,11,15,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,30,27,25,24,37,11,15,27,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,29,21,31,11,15,27,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,17,28,31,21,15,27,11,17,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,25,27,15,21,27,26,16,13,37,11,15,27,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,20,33,24,25,27,27,24,31,32,27,30,17,11,15,27,11,23,30,0,0,0,0,0,0,0,0,0,0,0,0,0
13,25,17,30,21,15,13,26,31,32,13,26,16,13,30,16,11,15,27,11,32,20,0,0,0,0,0,0,0,0,0,0
23,26,27,11,26,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,30,35,13,27,26,24,21,26,17,11,27,30,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,21,16,31,23,27,33,15,20,11,15,27,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,13,30,16,18,13,34,17,31,11,15,27,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,12,31,33,32,17,23,21,11,26,17,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,30,33,32,20,13,14,27,33,32,18,33,30,11,15,27,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,18,13,31,20,21,27,26,28,24,33,31,11,15,27,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,21,26,19,31,32,13,30,11,15,27,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
