24,21,32,32,24,17,15,20,33,30,15,20,25,27,33,31,17,11,15,27,25,0,0,0,0,0,0,0,0,0,0,0
13,13,26,14,27,16,11,14,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,27,21,26,28,21,28,11,15,27,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,25,17,38,21,26,19,12,18,13,31,32,11,27,30,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,30,32,31,13,26,16,15,30,13,18,32,31,11,15,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,33,30,26,21,32,33,30,17,35,13,24,24,13,11,15,27,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,21,31,32,12,19,30,27,33,28,11,15,27,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,13,22,17,30,37,11,28,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,21,26,19,34,17,25,17,16,21,13,11,15,27,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,16,17,26,16,27,11,16,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,20,13,37,14,13,12,31,27,15,20,21,11,30,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,13,25,28,17,30,13,16,27,11,16,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,20,27,30,16,20,13,11,26,21,15,11,21,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,17,32,21,26,3,31,17,30,34,17,30,24,17,30,11,14,21,38,11,32,30,0,0,0,0,0,0,0,0,0,0
25,24,16,34,11,30,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,24,33,14,6,1,11,15,27,11,21,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,13,36,36,21,25,33,25,12,28,27,30,32,13,24,11,15,27,25,0,0,0,0,0,0,0,0,0,0,0,0,0
14,14,23,17,16,33,11,15,27,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,15,25,13,31,32,17,30,19,13,25,17,30,11,15,27,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,33,31,21,26,17,31,31,32,17,24,17,28,20,27,26,17,11,15,27,25,0,0,0,0,0,0,0,0,0,0,0
19,24,13,31,31,18,27,30,17,33,30,27,28,17,11,15,27,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,17,27,31,27,18,32,11,26,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,24,27,35,17,30,31,26,19,21,18,32,27,26,24,21,26,17,11,15,27,25,0,0,0,0,0,0,0,0,0,0
24,13,26,32,17,30,26,15,26,11,15,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,13,26,15,17,30,15,27,33,26,15,21,24,31,20,27,28,11,27,30,19,11,13,33,0,0,0,0,0,0,0,0
15,21,32,13,32,21,27,26,25,13,15,20,21,26,17,11,15,27,25,0,0,0,0,0,0,0,0,0,0,0,0,0
23,27,26,37,25,13,24,17,23,13,11,15,27,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,15,32,21,18,12,31,27,33,25,21,31,11,15,27,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,33,16,21,27,17,13,31,17,11,15,27,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,21,14,17,30,27,11,20,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,21,30,32,33,13,24,22,13,25,17,31,32,27,35,26,11,27,30,19,0,0,0,0,0,0,0,0,0,0,0,0
30,17,15,17,26,32,17,13,32,31,11,14,24,27,19,31,28,27,32,11,15,27,25,0,0,0,0,0,0,0,0,0
32,17,26,28,33,11,25,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,32,35,14,11,15,27,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
